RWIS - US 20 MM 18 @ Moville,cctv-inventory-item
R41: US 20 WB Bridge,cctv-inventory-item
R41: US 20 East,cctv-inventory-item
R41: US 20 West,cctv-inventory-item
R41: US 20 West Zoom,cctv-inventory-item
R41: US 20 EB Bridge,cctv-inventory-item
QC - I-80 EB @ DMS (14),rtsp://204.8.38.202:1935/live/qctv14lb.stream/
QC - I-80 @ CRY48 (15),rtsp://204.8.38.202:1935/live/qctv15lb.stream/
QC - I-80 @ I-280(16),rtsp://204.8.38.202:1935/live/qctv16lb.stream/
QC - I-80 @ Northwest Blvd (17),rtsp://204.8.38.202:1935/live/qctv17lb.stream/
QC - I-80 @ Brady (18),rtsp://204.8.38.202:1935/live/qctv18lb.stream/
QC - I-74 @ I-80 (19),rtsp://204.8.38.202:1935/live/qctv19lb.stream/
QC - I-80 @ LeClaire (20),rtsp://204.8.38.202:1935/live/qctv20lb.stream/
QC - I-280 @ Rockingham Rd (21),rtsp://204.8.38.202:1935/live/qctv21lb.stream/
DM - I-35 @ Ashworth Ave (55),rtsp://205.221.66.10:1935/live/dmtv55lb.stream/
DM - I-80 EB @ Hubbell ave (25),rtsp://205.221.66.10:1935/live/dmtv25lb.stream/
IC - I-80 @ Y Ave (26),rtsp://207.28.200.108:1935/live/ictv26lb.stream/
IC - I-80 @ Black Hawk Ave NW (27),rtsp://207.28.200.108:1935/live/ictv27lb.stream/
IC - I-80 @ Eagle Ave NW (28),rtsp://207.28.200.108:1935/live/ictv28lb.stream/
Rest Area: I-35 NB/SB MM 159 near Dows,cctv-inventory-item
RA35DOWS - Car Parking,cctv-inventory-item
RA35DOWS - Entrance,cctv-inventory-item
RA35DOWS - Exit,cctv-inventory-item
RA35DOWS - Truck Parking 1,cctv-inventory-item
RA35DOWS - Truck Parking 2,cctv-inventory-item
NW - I-80 @ 52nd St (01),rtsp://205.221.66.10:1935/live/nwtv01lb.stream/
NW - I-80 @ Newton OH (02),rtsp://205.221.66.10:1935/live/nwtv02lb.stream/
NW - I-80 @ IA 14 (03),rtsp://205.221.66.10:1935/live/nwtv03lb.stream/
NW - I-80 @ W. 4th St. (04),rtsp://205.221.66.10:1935/live/nwtv04lb.stream/
NW - I-80 @ E. 12th St. (05),rtsp://205.221.66.10:1935/live/nwtv05lb.stream/
NW - I-80 @ Speedway (06),rtsp://205.221.66.10:1935/live/nwtv06lb.stream/
NW - I-80 @ Speedway Dr. (07),rtsp://205.221.66.10:1935/live/nwtv07lb.stream/
NW - I-80 @ E 84th St. (08),rtsp://205.221.66.10:1935/live/nwtv08lb.stream/
NW - I-80 @ Hwy T22 (09),rtsp://205.221.66.10:1935/live/nwtv09lb.stream/
NW - I-80 @ 108th St. (10),rtsp://205.221.66.10:1935/live/nwtv10lb.stream/
NW - I-80 @ Kellog OH (11),rtsp://205.221.66.10:1935/live/nwtv11lb.stream/
NW - I-80 @ Hwy T38N (12),rtsp://205.221.66.10:1935/live/nwtv12lb.stream/
Parking Only: I-35 NB MM 196 near Clear Lk,cctv-inventory-item
RA35NB196 - Entrance,cctv-inventory-item
RA35NB196 - Exit,cctv-inventory-item
RA35NB196 - Truck Parking 1,cctv-inventory-item
RA35NB196 - Truck Parking 2,cctv-inventory-item
Parking Only: I-35 NB MM 212 near Joice,cctv-inventory-item
RA35NB212 - Entrance,cctv-inventory-item
RA35NB212 - Exit,cctv-inventory-item
RA35NB212 - Parking,cctv-inventory-item
Parking Only: I-35 SB MM 120 near Story City,cctv-inventory-item
RA35SB120 - Entrance,cctv-inventory-item
RA35SB120 - Exit,cctv-inventory-item
RA35SB120 - Truck Parking 1,cctv-inventory-item
RA35SB120 - Truck Parking 2,cctv-inventory-item
Parking Only: I-35 SB MM 196 near Clear Lk,cctv-inventory-item
RA35SB196 - Entrance,cctv-inventory-item
RA35SB196 - Exit,cctv-inventory-item
RA35SB196 - Parking 1,cctv-inventory-item
RA35SB196 - Parking 2,cctv-inventory-item
Rest Area: I-35 N/S MM 214 near Northwood,cctv-inventory-item
RA35TOP - Center,cctv-inventory-item
RA35TOP - Entrance,cctv-inventory-item
RA35TOP - Exit,cctv-inventory-item
DM - I-80 @ 38th in Altoona (54),rtsp://205.221.66.10:1935/live/dmtv54lb.stream/
Rest Area: I-35 SB MM 33 near Osceola,cctv-inventory-item
RA35SB33 - Car Parking,cctv-inventory-item
RA35SB33 - North,cctv-inventory-item
RA35SB33 - South,cctv-inventory-item
RA35SB33 - Truck Parking 1,cctv-inventory-item
Rest Area: I-35 NB MM 33 near Osceola,cctv-inventory-item
RA35NB33 - Entrance,cctv-inventory-item
RA35NB33 - Exit,cctv-inventory-item
RA35NB33 - Spare,cctv-inventory-item
RA35NB33 - Truck Parking 1,cctv-inventory-item
RA35NB33 - Truck Parking 2,cctv-inventory-item
Parking Only: I-35 SB MM 31 near Osceola,cctv-inventory-item
RA35SB31 - Entrance,cctv-inventory-item
RA35SB31 - Exit,cctv-inventory-item
RA35SB31 - Parking,cctv-inventory-item
Rest Area: I-35 NB MM 120 near Story City,cctv-inventory-item
RA35NB120 - Car Parking,cctv-inventory-item
RA35NB120 - Entrance,cctv-inventory-item
RA35NB120 - Exit,cctv-inventory-item
RA35NB120 - Truck Parking 1,cctv-inventory-item
RA35NB120 - Truck Parking 2,cctv-inventory-item
Rest Area: I-35 N/S MM 7 - Lamoni - NB Exit,cctv-inventory-item
RA35NB07 - North,cctv-inventory-item
RA35NB07 - Northwest,cctv-inventory-item
RA35NB07 - West,cctv-inventory-item
Rest Area: I-35 N/S MM 7 - Lamoni - SB Ent.,cctv-inventory-item
RA35SB07 - East,cctv-inventory-item
RA35SB07 - North,cctv-inventory-item
RA35SB07 - South,cctv-inventory-item
Rest Area: I-35 N/S MM 7 - Lamoni - Car Prkg,cctv-inventory-item
RA35DEC01 - North,cctv-inventory-item
RA35DEC01 - Northeast,cctv-inventory-item
RA35DEC01 - South,cctv-inventory-item
RA35DEC01 - West,cctv-inventory-item
Rest Area: I-35 N/S MM 7 - Lamoni - Trk Prkg,cctv-inventory-item
RA35DEC02 - Northeast,cctv-inventory-item
RA35DEC02 - South,cctv-inventory-item
RA35DEC02 - Southwest,cctv-inventory-item
RA35DEC02 - West,cctv-inventory-item
DM - I-35/80 @ Meredith Dr (57),rtsp://205.221.66.10:1935/live/dmtv57lb.stream/
AM - I-35 @ IA 210 (01),rtsp://205.221.97.105:1935/live/amtv01lb.stream/
AM - I-35 @ Heart of Iowa Nature Trail (02),rtsp://205.221.97.105:1935/live/amtv02lb.stream/
DM - I-35 @ Corporate Woods (53),rtsp://205.221.66.10:1935/live/dmtv53lb.stream/
AM - I-35 @ Mile Post 105.6 (03),rtsp://205.221.97.105:1935/live/amtv03lb.stream/
DM - I-35 @ Mile Post 94 (60),rtsp://205.221.97.105:1935/live/dmtv60lb.stream/
DM - I-35 @ NE 36th St (61),rtsp://205.221.97.105:1935/live/dmtv61lb.stream/
DM - I-35 @ NE 126 Ave (62),rtsp://205.221.97.105:1935/live/dmtv62lb.stream/
BN - US 30 @ Story St (01),rtsp://205.221.97.105:1935/live/bntv01lb.stream/
DM - I-35 @ NE 142 Ave (63),rtsp://205.221.97.105:1935/live/dmtv63lb.stream/
DM - I-35 @ NE 158 Ave (64),rtsp://205.221.97.105:1935/live/dmtv64lb.stream/
BN - US 30 @ IA 17 (03),rtsp://205.221.97.105:1935/live/bntv03lb.stream/
BN - US 30 @ Mile Post 139 (04),rtsp://205.221.97.105:1935/live/bntv04lb.stream/
BN - US 30 @ U Ave(05),rtsp://205.221.97.105:1935/live/bntv05lb.stream/
AM - US 30 @ MIle Post 142 (11),rtsp://205.221.97.105:1935/live/amtv11lb.stream/
AM - US 30 @ 500th Ave (12),rtsp://205.221.97.105:1935/live/amtv12lb.stream/
AM - US 30 @ S Dakota Ave (13),rtsp://205.221.97.105:1935/live/amtv13lb.stream/
BN - US 30 @ Quill Ave(02),rtsp://205.221.97.105:1935/live/bntv02lb.stream/
AM - US 30 @ 520th Ave (14),rtsp://205.221.97.105:1935/live/amtv14lb.stream/
NV - US 30 @ 580th Ave (01),rtsp://205.221.97.105:1935/live/nvtv01lb.stream/
NV - US 30 @ 600th Ave (02),rtsp://205.221.97.105:1935/live/nvtv02lb.stream/
NV - US 30 @ SW 4th St (03),rtsp://205.221.97.105:1935/live/nvtv03lb.stream/
NV - US 30 @ S 11th St (04),rtsp://205.221.97.105:1935/live/nvtv04lb.stream/
NV - US 30 @ 19th St (05),rtsp://205.221.97.105:1935/live/nvtv05lb.stream/
AM - I35 @ E Lincoln Way (08),rtsp://205.221.97.105:1935/live/amtv08lb.stream/
AM - US 30 @ Mile Post 152 (19),rtsp://205.221.97.105:1935/live/amtv19lb.stream/
AM - I-35 @ E 13th St (09),rtsp://205.221.97.105:1935/live/amtv09lb.stream/
AM - I-35 @ E 190th St (10),rtsp://205.221.97.105:1935/live/amtv10lb.stream/
AM - I-35 @ Mile Post 107.8 (04),rtsp://205.221.97.105:1935/live/amtv04lb.stream/
AM - I-35 @ 260th St (05),rtsp://205.221.97.105:1935/live/amtv05lb.stream/
AM - US 30 @ Mile Post 147 (15),rtsp://205.221.97.105:1935/live/amtv15lb.stream/
AM - US 30 @ University Blvd (16),rtsp://205.221.97.105:1935/live/amtv16lb.stream/
AM - US 30 @ S Duff Ave (17),rtsp://205.221.97.105:1935/live/amtv17lb.stream/
AM - US 30 @ S Dayton Ave (18),rtsp://205.221.97.105:1935/live/amtv18lb.stream/
AM - I-35 @ US 30 (06),rtsp://205.221.97.105:1935/live/amtv06lb.stream/
AM - I-35 @ US 30 (07),rtsp://205.221.97.105:1935/live/amtv07lb.stream/
DM - I-80 @ NE Mixmaster (East) (58),rtsp://205.221.66.10:1935/live/dmtv58lb.stream/
DM - I-80 WB @ Hubbell Ave (59),rtsp://205.221.66.10:1935/live/dmtv59lb.stream/
DM - IA 415 @ Mile Long Bridge (66),rtsp://205.221.66.10:1935/live/dmtv66lb.stream/
CR - I-380 @ US 30- North (05),rtsp://207.28.200.108:1935/live/crtv05lb.stream/
CR - I-380 @ 33rd Ave SW (06),rtsp://207.28.200.108:1935/live/crtv06lb.stream/
CR - I-380 @ Wilson Ave SW (07),rtsp://207.28.200.108:1935/live/crtv07lb.stream/
CR - I-380 @ Diagonal Dr SW (08),rtsp://207.28.200.108:1935/live/crtv08lb.stream/
CR - I-380 @ 1st Ave SW (09),rtsp://207.28.200.108:1935/live/crtv09lb.stream/
CR - I-380 @ 4th St SE (10),rtsp://207.28.200.108:1935/live/crtv10lb.stream/
CR - I-380 @ 8th St NE (11),rtsp://207.28.200.108:1935/live/crtv11lb.stream/
CR - I-380 @ H Ave NE (12),rtsp://207.28.200.108:1935/live/crtv12lb.stream/
CR - I-380 @ Coldstream Ave NE (13),rtsp://207.28.200.108:1935/live/crtv13lb.stream/
CR - I-380 @ 32nd St NE (14),rtsp://207.28.200.108:1935/live/crtv14lb.stream/
CR - I-380 @ 42nd St NE (15),rtsp://207.28.200.108:1935/live/crtv15lb.stream/
CR - I-380 @ Collins Rd- South (16),rtsp://207.28.200.108:1935/live/crtv16lb.stream/
CR - I-380 @ Collins Rd- North (17),rtsp://207.28.200.108:1935/live/crtv17lb.stream/
CR - I-380 @ Blairs Ferry Rd NE (18),rtsp://207.28.200.108:1935/live/crtv18lb.stream/
CR - I-380 @ Boyson Rd (19),rtsp://207.28.200.108:1935/live/crtv19lb.stream/
CR - I-380 @ Tower Terrace Rd (20),rtsp://207.28.200.108:1935/live/crtv20lb.stream/
CR - I-380 @ County Home Rd (21),rtsp://207.28.200.108:1935/live/crtv21lb.stream/
CR - US 30 @ 16th Ave SW (22),rtsp://207.28.200.108:1935/live/crtv22lb.stream/
CR - US 30 @ Stoney Point Rd (23),rtsp://207.28.200.108:1935/live/crtv23lb.stream/
CR - US 30 @ Williams Blvd SW (24),rtsp://207.28.200.108:1935/live/crtv24lb.stream/
CR - US 30 @ Edgewood Rd SW (25),rtsp://207.28.200.108:1935/live/crtv25lb.stream/
CR - US 30 @ 21st St SW (26),rtsp://207.28.200.108:1935/live/crtv26lb.stream/
CR - US 30 @ W of 6th St SW (27),rtsp://207.28.200.108:1935/live/crtv27lb.stream/
CR - US 30 @ J St SW (28),rtsp://207.28.200.108:1935/live/crtv28lb.stream/
CR - US 30 @ Kirkwood Blvd SW (29),rtsp://207.28.200.108:1935/live/crtv29lb.stream/
CR - US 30 @ C St SW (30),rtsp://207.28.200.108:1935/live/crtv30lb.stream/
CR - US 30 @ Ivanhoe Rd SW (31),rtsp://207.28.200.108:1935/live/crtv31lb.stream/
CR - US 30 @ Honey Grove Rd (32),rtsp://207.28.200.108:1935/live/crtv32lb.stream/
CR - US 30 @ E of Jappa Rd (33),rtsp://207.28.200.108:1935/live/crtv33lb.stream/
CR - US 30 @ IA 13 (34),rtsp://207.28.200.108:1935/live/crtv34lb.stream/
CR - IA 100 @ Edgewood Rd NE (35),rtsp://207.28.200.108:1935/live/crtv35lb.stream/
CR - IA 100 W of I-380 (36),rtsp://207.28.200.108:1935/live/crtv36lb.stream/
CR - Collins Rd @ Council St NE (37),rtsp://207.28.200.108:1935/live/crtv37lb.stream/
CR - Collins Rd @ Rockwell Dr NE (38),rtsp://207.28.200.108:1935/live/crtv38lb.stream/
CR - Collins Rd @ F Ave NE (39),rtsp://207.28.200.108:1935/live/crtv39lb.stream/
CR - Collins Rd @ C Ave NE (40),rtsp://207.28.200.108:1935/live/crtv40lb.stream/
CR - Collins Rd @ Mall Entrance (41),rtsp://207.28.200.108:1935/live/crtv41lb.stream/
CR - Collins Rd @ 1st Ave E (42),rtsp://207.28.200.108:1935/live/crtv42lb.stream/
CR - IA 100 @ Tama St (43),rtsp://207.28.200.108:1935/live/crtv43lb.stream/
CR - IA 100 @ Menards Ln (44),rtsp://207.28.200.108:1935/live/crtv44lb.stream/
CR - IA 100 @ E Post Rd (45),rtsp://207.28.200.108:1935/live/crtv45lb.stream/
CR - IA 100 @ S 22nd St (46),rtsp://207.28.200.108:1935/live/crtv46lb.stream/
CR - IA 100 @ IA 13 (47),rtsp://207.28.200.108:1935/live/crtv47lb.stream/
CR - IA 13 @ Bertram Rd (48),rtsp://207.28.200.108:1935/live/crtv48lb.stream/
CR - IA 13 @ Mt Vernon Rd (49),rtsp://207.28.200.108:1935/live/crtv49lb.stream/
CR - IA 13 @ Cottage Grove Pkwy (50),rtsp://207.28.200.108:1935/live/crtv50lb.stream/
CR - IA 13 @ Linn Aire Dr (51),rtsp://207.28.200.108:1935/live/crtv51lb.stream/
CR - IA 13 @ 7th Ave (52),rtsp://207.28.200.108:1935/live/crtv52lb.stream/
WL - I-380 N of US 20 (19),rtsp://216.159.161.35:1935/live/wltv19lb.stream/
WL - US 218 @ San Marnan Dr (20),rtsp://216.159.161.35:1935/live/wltv20lb.stream/
WL - US 218 @ N of San Marnen Dr (21),rtsp://216.159.161.35:1935/live/wltv21lb.stream/
WL - US 218 @ Hawthorn (22),rtsp://216.159.161.35:1935/live/wltv22lb.stream/
WL - US 218 @ Williston Rd (23),rtsp://216.159.161.35:1935/live/wltv23lb.stream/
WL - US 218 @ E. 11th St (24),rtsp://216.159.161.35:1935/live/wltv24lb.stream/
WL - US 218 @ W 8th St (25),rtsp://216.159.161.35:1935/live/wltv25lb.stream/
WL - US 218 @ W 1st St (26),rtsp://216.159.161.35:1935/live/wltv26lb.stream/
WL - US 218 @ Sergeant Rd (27),rtsp://216.159.161.35:1935/live/wltv27lb.stream/
DM - I-35 @ NE Mixmaster (North) (69),rtsp://205.221.66.10:1935/live/dmtv69lb.stream/
DM - I-80 E Exit to N I-35 (67),rtsp://205.221.66.10:1935/live/dmtv67lb.stream/
DM - I-35/80 @ Westown PKWY (68),rtsp://205.221.66.10:1935/live/dmtv68lb.stream/
DM - I-80 @ Ashworth Rd (70),rtsp://205.221.66.10:1935/live/dmtv70lb.stream/
CB - IA 92 @ Harry Langdon (IWZ 3134),rtsp://216.159.73.20:1935/live/iwz3134lb.stream/
DM - I-235 @ University (71),rtsp://205.221.66.10:1935/live/dmtv71lb.stream/
SC - I-29 @ South of RR Bridge (28),rtsp://96.63.178.132:1935/live/sctv28lb.stream/
DM - I-235 @ 42nd WSM (72),rtsp://205.221.66.10:1935/live/dmtv72lb.stream/
CB - I-29 @ Weigh Station (43),rtsp://216.159.73.20:1935/live/cbtv43lb.stream/
QC - I-280 SB @ MM 0.9 (IWZ 3144),rtsp://204.8.38.202:1935/live/iwz3144lb.stream/
QC - I-280 SB @ 140th St (IWZ 3109_80),https://s3-us-west-2.amazonaws.com/qvisiontech/iowa/clips/qvc_14_80.flv
QC - I-280 SB @ 140th St (IWZ 3109_113),https://s3-us-west-2.amazonaws.com/qvisiontech/iowa/clips/qvc_14_113.flv
QC - I-280 SB @ 140th St (IWZ 3109_114),https://s3-us-west-2.amazonaws.com/qvisiontech/iowa/clips/qvc_14_114.flv
QC - I-280 SB @ 140th St (IWZ 3109_115),https://s3-us-west-2.amazonaws.com/qvisiontech/iowa/clips/qvc_14_115.flv
QC - I-280 SB @ 160th St (IWZ 3114_81),https://s3-us-west-2.amazonaws.com/qvisiontech/iowa/clips/qvc_14_81.flv
QC - I-280 SB @ 160th St (IWZ 3114_104),https://s3-us-west-2.amazonaws.com/qvisiontech/iowa/clips/qvc_14_104.flv
CB - I-29 @ RR Crossing (44),rtsp://216.159.73.20:1935/live/cbtv44lb.stream/
DM - IA 92 WB @ Martensdale (IWZ 3154_7370),rtmp://streamer4.liveviewtech.com/patrol/7370.mp4
DM - IA 92 WB @ Martensdale (IWZ 3154_7373),rtmp://streamer4.liveviewtech.com/patrol/7373.mp4
DM - IA 92 WB @ Martensdale (IWZ 3154_7374,rtmp://streamer4.liveviewtech.com/patrol/7374.mp4
DM - I-80/35 @ W of Morningstar (IWZ 3112),rtsp://205.221.66.10:1935/live/iwz3112lb.stream/
BUR - US 34 @ E of US 61 (IWZ 3156_137),rtsp://206.72.118.65:1935/ssClips/qvc_14_137.mp4/
BUR - US 34 @ W of S Gear Ave (IWZ 3170_140),rtsp://206.72.118.65:1935/ssClips/qvc_14_200.mp4/
BUR - US 34 @ W of S Gear Ave (IWZ 3170_141),rtsp://206.72.118.65:1935/ssClips/qvc_14_201.mp4/
DM - I-35 @ MM 59.35 (IWZ 3113_7369),rtmp://streamer4.liveviewtech.com/patrol/7369.mp4
D3 - US 75 @ Co Rd 38 (IWZ 3142_NB),rtmp://version4.camerarelay.com/patrol/7773.mp4
D3 - US 75 @ Co Rd 38 (IWZ 3142_SB),rtmp://version4.camerarelay.com/patrol/7774.mp4
DM - I-35 @ IA 2 (IWZ 3145_149),https://s3-us-west-2.amazonaws.com/qvisiontech/iowa/clips/qvc_14_149.flv
DM - I-35 @ IA 2 (IWZ 3145_150),https://s3-us-west-2.amazonaws.com/qvisiontech/iowa/clips/qvc_14_150.flv
DM - I-35 @ IA 2 (IWZ 3145_151),https://s3-us-west-2.amazonaws.com/qvisiontech/iowa/clips/qvc_14_151.flv
DM - I-35 @ IA 2 (IWZ 3145_152),https://s3-us-west-2.amazonaws.com/qvisiontech/iowa/clips/qvc_14_152.flv
D3 - US 75 @ Merrill (IWZ 3105_NB),rtmp://version4.camerarelay.com/patrol/7769.mp4
D3 - US 75 @ Merrill (IWZ 3105_SB),rtmp://version4.camerarelay.com/patrol/7770.mp4
D3 - US 75 @ Merrill (IWZ 3105),rtmp://version4.camerarelay.com/patrol/7769.mp4
DM - I-35 @ MM 59.35 (IWZ 3113_7371),rtmp://streamer4.liveviewtech.com/patrol/7371.mp4
CB - I-29 @ I-80 EB Ramp (45),rtsp://216.159.73.20:1935/live/cbtv45lb.stream/
RWIS - I-80 MM 110 @ De Soto,cctv-inventory-item
R18: I-80 WB pavement,cctv-inventory-item
R18: I-80 Eastbound Zoom,cctv-inventory-item
R18: I-80 Eastbound,cctv-inventory-item
R18: I-80 Eastbound bridge,cctv-inventory-item
R18: I-80 Westbound bridge,cctv-inventory-item
R18: I-80 Westbound,cctv-inventory-item
R18: I-80 Westbound Zoom,cctv-inventory-item
R18: US 169,cctv-inventory-item
RWIS - US 59 MM 95 @ Denison,cctv-inventory-item
R60: US 59 Bridge,cctv-inventory-item
R60: US 59 North,cctv-inventory-item
R60: US 59 South,cctv-inventory-item
R04: I-35 North Exit 113,cctv-inventory-item
R07: Position 1,cctv-inventory-item
R53: I-80 West,cctv-inventory-item
R53: I-80 West Zoom,cctv-inventory-item
R13: US 34 West View,cctv-inventory-item
R19: Position 5,cctv-inventory-item
R19: Position 6,cctv-inventory-item
R19: Position 7,cctv-inventory-item
R19: Position 8,cctv-inventory-item
R28: Position 1,cctv-inventory-item
R37: IA 163 WB Roadway,cctv-inventory-item
R44: Position 5,cctv-inventory-item
R28: Position 7,cctv-inventory-item
R28: Position 8,cctv-inventory-item
R33: US 18 Bridge,cctv-inventory-item
RWIS - IA 9 MM 90.53 @ Estherville,cctv-inventory-item
R64: Position 1,cctv-inventory-item
R64: Position 2,cctv-inventory-item
R64: Position 3,cctv-inventory-item
R64: Position 4,cctv-inventory-item
R64: Position 5,cctv-inventory-item
R64: Position 6,cctv-inventory-item
R64: Position 7,cctv-inventory-item
CB - I-80 @ West I-29 Interchange (02),rtsp://216.159.73.20:1935/live/cbtv02lb.stream/
D5 - US 34 @ MM 246.75 near New London (D5TV02),cctv-inventory-item
D5 - US 61 @ MM 29.8 near Burlington (D5TV03),cctv-inventory-item
D2 - US 18 @ MM 210 near Floyd (D2TV6),cctv-inventory-item
D6 - US 151 @ MM 43.5 near Springville E (D6TV03),cctv-inventory-item
D6 - US 151 @ MM 43.5 near Springville W (D6TV04),cctv-inventory-item
R34: NB Bridge,cctv-inventory-item
R34: I-29 SB,cctv-inventory-item
R34: I-29 SB Zoom,cctv-inventory-item
CB - I-29/80 @ W of S 24th St (46),rtsp://216.159.73.20:1935/live/cbtv46lb.stream/
CB - I-29/80 @ E of S 24th St (47),rtsp://216.159.73.20:1935/live/cbtv47lb.stream/
CB - I-29/80 @ WB On Ramp S Expressway (48),rtsp://216.159.73.20:1935/live/cbtv48lb.stream/
MUS - US 61 @ MM 72.25 (IWZ 3146_7602),rtmp://version4.camerarelay.com/patrol/7602.mp4
MUS - US 61 @ MM 72.25 (IWZ 3146_7603),rtmp://version4.camerarelay.com/patrol/7603.mp4
D2 - I-35 MM 160 near Dows - Live View (8),cctv-inventory-item
D3 - US 75 @ Co Rd 38 (IWZ 3142),rtmp://version4.camerarelay.com/patrol/7773.mp4
MUS - US 61 @ MM 72.25 (IWZ 3146),rtmp://version4.camerarelay.com/patrol/7602.mp4
AM - I-35 @ North of 260th St (IWZ 3152),rtsp://205.221.97.105:1935/live/iwz3152lb.stream/
DM - I-35 @ MM 63 (IWZ 3153),rtsp://205.221.66.10:1935/live/iwz3153lb.stream/
AM - I-35 @ MM 120.2 (IWZ 3157),rtsp://205.221.66.10:1935/live/iwz3157lb.stream/
DM - I-80/35 @ E of Morningstar (IWZ 3158),rtsp://205.221.66.10:1935/live/iwz3158lb.stream/
AM - I-35 @ MM 121.3 (IWZ 3163),rtsp://205.221.66.10:1935/live/iwz3163lb.stream/
MUS - US 61 @ MM 79 (IWZ 3171),rtmp://version4.camerarelay.com/patrol/7600.mp4
QC - I-80 EB @ Wells Ferry Rd (IWZ 3173),rtsp://206.72.118.65:1935/ssClips/qvc_14_185.mp4/
MUS - US 61 @ MM 79 (IWZ 3171_7600),rtmp://version4.camerarelay.com/patrol/7600.mp4
MUS - US 61 @ MM 79 (IWZ 3171_7601),rtmp://version4.camerarelay.com/patrol/7601.mp4
SC - I-29 @ Gordon Dr Off Ramp (29),rtsp://96.63.178.132:1935/live/sctv29lb.stream/
DEC - IA 9 @ Old Stage Rd (IWZ 3172),rtmp://streamer4.liveviewtech.com/patrol/7416.mp4
DEC - IA 9 @ Old Stage Rd (IWZ 3172_7416),rtmp://streamer4.liveviewtech.com/patrol/7416.mp4
DEC - IA 9 @ Old Stage Rd (IWZ 3172_7417),rtmp://streamer4.liveviewtech.com/patrol/7417.mp4
D5 - US 34 @ IA 5 (IWZ3169),rtmp://version4.camerarelay.com/patrol/7725.mp4
D5 - US 34 @ IA 5 (IWZ3169_EB),rtmp://version4.camerarelay.com/patrol/7725.mp4
D5 - US 34 @ IA 5 (IWZ3169_WB),rtmp://version4.camerarelay.com/patrol/7726.mp4
OSC - I-35 @ IA 207 (IWZ3174),rtmp://version4.camerarelay.com:1935/patrol/7458.mp4
OSC - I-35 @ IA 207 (IWZ3174_7458),rtmp://version4.camerarelay.com:1935/patrol/7458.mp4
OSC - I-35 @ IA 207 (IWZ3174_7459),rtmp://version4.camerarelay.com:1935/patrol/7459.mp4
D3 - US 75 @ MM 114.3 (IWZ 3147),rtmp://version4.camerarelay.com/patrol/7771.mp4
D3 - US 75 @ MM 114.3 (IWZ 3147_NB),rtmp://version4.camerarelay.com/patrol/7771.mp4
D3 - US 75 @ MM 114.3 (IWZ 3147_SB),rtmp://version4.camerarelay.com/patrol/7772.mp4
DM - I-35 @ MM 59.35 (IWZ 3113_7372),rtmp://streamer4.liveviewtech.com/patrol/7372.mp4
DM - I-35 @ MM 59.35 (IWZ 3113),rtmp://streamer4.liveviewtech.com/patrol/7369.mp4
AM - I-35 @ South of 260th St (IWZ 3159),rtsp://205.221.97.105:1935/live/iwz3159lb.stream/
DM - I-35 @ Maffitt Lake Rd (73),rtsp://205.221.66.10:1935/live/dmtv73lb.stream/
DM - I-35 @ Adams St (74),rtsp://205.221.66.10:1935/live/dmtv74lb.stream/
DM - I-35 @ Cumming Ave (75),rtsp://205.221.66.10:1935/live/dmtv75lb.stream/
DM - I-35 @ Fillmore St (76),rtsp://205.221.66.10:1935/live/dmtv76lb.stream/
DM - I-35 @ Hoover St (77),rtsp://205.221.66.10:1935/live/dmtv77lb.stream/
DM - I-35 @ IA 92 (78),rtsp://205.221.66.10:1935/live/dmtv78lb.stream/
DM - I-35 @ McKinley St (79),rtsp://205.221.66.10:1935/live/dmtv79lb.stream/
DM - I-35 @ Hwy G50 (80),rtsp://205.221.66.10:1935/live/dmtv80lb.stream/
DEC - IA 9 @ Montgomery St (IWZ 3135),rtmp://streamer4.liveviewtech.com/patrol/7413.mp4
DEC - IA 9 @ Montgomery St (IWZ 3135_7413),rtmp://streamer4.liveviewtech.com/patrol/7413.mp4
DEC - IA 9 @ Montgomery St (IWZ 3135)_7414),rtmp://streamer4.liveviewtech.com/patrol/7414.mp4
AM - I-35 @ MM 119.3 (IWZ 3155),rtsp://205.221.66.10:1935/live/iwz3155lb.stream/
D1 - I-35 @ US 20 Williams (D1TV10),rtsp://205.221.97.105:1935/live/d1tv10lb.stream/
D1 - I-35 @ IA 175 Ellsworth (D1TV09),rtsp://205.221.97.105:1935/live/d1tv09lb.stream/
D1 - I-35 @ 300th St (D1TV11),rtsp://205.221.97.105:1935/live/d1tv11lb.stream/
D1 - I-35 @ Williams DMS (D1TV02),rtsp://205.221.97.105:1935/live/d1tv02lb.stream/
RA35SB33 - Truck Parking 2,cctv-inventory-item
RWIS - I-29 MM 10 @ Sidney,cctv-inventory-item
R39: Position 1,cctv-inventory-item
R39: Position 2,cctv-inventory-item
R39: Position 3,cctv-inventory-item
R39: Position 4,cctv-inventory-item
R39: Position 5,cctv-inventory-item
R39: Position 6,cctv-inventory-item
R39: Position 7,cctv-inventory-item
R39: Position 8,cctv-inventory-item
RWIS - US 20 MM 97 @ Rockwell City,cctv-inventory-item
R63: Position 1,cctv-inventory-item
R63: Position 2,cctv-inventory-item
R63: Position 3,cctv-inventory-item
R63: Position 4,cctv-inventory-item
R63: Position 5,cctv-inventory-item
R63: Position 6,cctv-inventory-item
R63: Position 7,cctv-inventory-item
R63: Position 8,cctv-inventory-item
